typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
vinex,1,12:00,58.189144,60.359413,28.890825,66.96967,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.00339252152554908,795.75,0.14397861354430294,40667.5,7.358153020814251,12550.0,2.270727741100851,55.75,0.01008709733596593,3676.0,0.6651151534889822,188996.0,34.19589323960927,305926.5,55.35265261258082
vinex,2,morning,40.04319,41.29642,23.32866,45.22636,0.0,0.0,0.0,0.0,23.75,0.005991143198412789,14348.5,3.619533397154775,31793.25,8.020122673386837,73445.5,18.527263485432695,276806.25,69.82677397750106,1.25,0.00031532332623225204,0.0,0.0,0.0,0.0,0.0,0.0
vinex,2,afternoon,59.01126,61.675545,28.294035,69.54989,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0025856512751044666,3945.25,0.9952234822542338,13009.0,3.2816329207642934,16922.0,4.268721061201735,21038.0,5.307017709819294,28759.75,7.254896025286409,61114.5,15.416661936816773,251619.75,63.47326121258215
vinex,2,evening,37.49481,37.812088,24.923258,54.85879,0.0,0.0,0.0,0.0,3.0,0.0007567759829574048,109670.75,27.665396544308603,39012.75,9.84130407637383,118758.25,29.957797126017077,35567.75,8.972272989277744,69123.75,17.437064617317304,24282.25,6.125407870722482,0.0,0.0,0.0,0.0
vinex,2,12:00,58.533134,60.483727,28.83763,66.836,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0009459699786967562,496.5,0.1252464251794505,24722.0,6.236338616890988,7680.25,1.9374095810362029,36.25,0.009144376460735308,3105.25,0.7833262070261604,133781.25,33.747478990006776,226593.25,57.16010983342099
vinex,3,morning,40.22578,41.44122,23.334433,45.417664,0.0,0.0,0.0,0.0,71.0,0.011658279410370204,30054.0,4.93490041407417,34526.0,5.669207815809037,99754.75,16.379841521290523,444601.5,73.00406356717899,2.0,0.0003284022369118367,0.0,0.0,0.0,0.0,0.0,0.0
vinex,3,afternoon,58.91312,60.733307,28.33045,70.671265,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.007224849212060408,12089.25,1.985068371293211,19048.75,3.127826055187175,16328.75,2.681199012987077,29177.75,4.791019184027172,47757.0,7.8417528140992925,114999.0,18.882964421312156,369564.75,60.68294529188185
vinex,3,evening,37.62503,37.95808,24.922243,55.727764,0.0,0.0,0.0,0.0,28.25,0.004638681596379693,189131.0,31.055521734686298,76845.75,12.61815809858389,113484.75,18.63432287769028,45350.25,7.446561772255511,136319.25,22.38377331707195,47816.75,7.851563830927034,33.25,0.005459687188659286,0.0,0.0
vinex,3,12:00,58.506546,60.39513,28.876877,66.92933,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.005131284951747449,314.75,0.0516823020340003,40471.25,6.645424515309085,13123.0,2.1548112774970165,14.75,0.002421966497224796,4908.25,0.8059401396612613,217279.5,35.67753691754271,332866.5,54.657051596506946
vinex,4,morning,40.177837,41.459072,23.387436,45.067688,0.0,0.0,0.0,0.0,34.75,0.005882713920236324,19850.25,3.360383942307082,44351.5,7.508120472902484,98068.75,16.601738151515857,428407.75,72.5237477543057,0.75,0.00012696504863819405,0.0,0.0,0.0,0.0,0.0,0.0
