typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
vinex,2,afternoon,55.33784,57.161446,28.75097,64.24104,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.001387422635421909,1362.25,0.34363936092790826,13786.5,3.4777640296807544,19518.25,4.923647609786123,26350.75,6.647204910971611,55761.0,14.066195195229284,231977.25,58.51827046416855,47657.0,12.021891006600347
vinex,2,evening,30.191813,30.682396,24.517174,40.78342,0.0,0.0,0.0,0.0,122.25,0.03083862130551425,175255.5,44.209717760397155,193915.0,48.91673824506172,27114.0,6.839741333969025,11.75,0.002964039266583169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vinex,2,12:00,58.706852,60.703712,28.750774,67.220184,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0009459699786967562,947.0,0.23888895195355414,25428.0,6.414433231546964,6533.0,1.648005832220242,27.0,0.006810983846616644,2714.75,0.6848191999112049,123315.75,31.107465973459863,237449.25,59.89862985708285
vinex,3,morning,45.6133,48.250385,23.00818,55.453053,0.0,0.0,0.0,0.0,99.0,0.016255910727135916,37198.0,6.107953204323251,22701.75,3.7276527409066444,42833.25,7.033267557101965,101457.25,16.659393925461725,232605.75,38.19412430927773,172090.5,28.25745257563822,23.75,0.003899776563328061,0.0,0.0
vinex,3,afternoon,55.33425,56.589962,28.783312,64.79656,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0062396425013248975,3594.25,0.5901798700101846,22950.75,3.7685388194021683,18774.75,3.082834948730253,37359.75,6.134512735233496,93127.75,15.29168070928315,350133.0,57.49223020832607,83031.0,13.633783066513358
vinex,3,evening,29.969584,29.800644,24.51851,40.66,0.0,0.0,0.0,0.0,190.25,0.031239262786238467,310286.75,50.94943139205193,246641.0,40.49872805708616,51854.5,8.514566896972418,36.75,0.006034391103255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vinex,3,12:00,58.672493,60.627735,28.79102,67.316536,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.005172335231361428,534.0,0.0876833972554604,42434.5,6.967792361117668,10945.25,1.7972222917796405,9.75,0.001600960904945204,4245.75,0.6971568986842154,202171.0,33.196704319351475,348637.5,57.246667435675235
vinex,4,morning,45.648045,48.230267,23.096167,55.04239,0.0,0.0,0.0,0.0,47.0,0.007956476381326828,29661.5,5.0212983869090575,27067.25,4.5821262836695436,45258.5,7.661663538388941,92818.75,15.712982811048498,217830.5,36.87581336984284,178029.75,30.138074490394036,0.5,8.464336575879604e-05,0.0,0.0
vinex,4,afternoon,55.906536,58.130127,28.799942,64.669586,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.004147524922181006,2361.75,0.39981293816167307,18787.0,3.1803898250210025,25890.5,4.382918122356217,35723.75,6.04755687505158,70154.5,11.876226006250914,320651.25,54.282002069530286,117120.5,19.82694663870614
vinex,4,evening,34.01812,34.887127,25.225098,46.031425,0.0,0.0,0.0,0.0,0.0,0.0,230721.0,39.05800398247036,67462.5,11.420506125005554,192479.0,32.5841407957746,99746.25,16.885716643636616,305.0,0.05163245311286558,0.0,0.0,0.0,0.0,0.0,0.0
vinex,4,12:00,59.10003,61.00693,28.883688,66.93631,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.003681986410507627,330.75,0.05599158644944358,32317.5,5.470923945819782,15200.25,2.5732006407502785,41.0,0.006940755992221275,1464.25,0.2478780966246342,143436.75,24.281938587005975,397901.5,67.35944440094715
vinex,5,morning,43.837585,46.367348,22.99923,55.392517,0.0,0.0,0.0,0.0,41.0,0.008289434711098036,50251.75,10.159965871790751,26733.25,5.404964158303941,51913.25,10.495890158924638,89182.75,18.03108740197996,167616.25,33.888877094977715,108862.0,22.009864427306205,5.25,0.0010614520056893826,0.0,0.0
